year,site,species,length,weight 
2002,375,Stichopus herrmanni,300,1570
2002,375,Stichopus herrmanni,240,720
2002,375,Stichopus herrmanni,395,1700
2002,1229,Stichopus herrmanni,380,2040
2002,1229,Stichopus herrmanni,350,1670
2002,360,Stichopus herrmanni,400,1940
2002,360,Stichopus herrmanni,315,1250
2002,248,Stichopus herrmanni,370,1375
2002,213,Stichopus herrmanni,300,NA
2002,211,Stichopus herrmanni,350,NA
2002,211,Stichopus herrmanni,300,NA
2002,2291,Stichopus herrmanni,315,NA
2002,152,Stichopus herrmanni,400,NA
2002,77,Stichopus herrmanni,290,NA
2002,1446,Stichopus herrmanni,330,NA
2002,158,Stichopus herrmanni,325,NA
2002,179,Stichopus herrmanni,325,NA
2002,1406,Stichopus herrmanni,410,NA
2002,186,Stichopus herrmanni,320,NA
2002,186,Stichopus herrmanni,345,NA
2002,1411,Stichopus herrmanni,445,NA
2002,35,Stichopus herrmanni,360,NA
2002,46,Stichopus herrmanni,360,NA
2002,40,Stichopus herrmanni,355,NA
2002,101,Stichopus herrmanni,300,NA
2002,101,Stichopus herrmanni,390,NA
2002,1507,Stichopus herrmanni,385,NA
2002,107,Stichopus herrmanni,310,NA
2002,36,Stichopus herrmanni,410,NA
2002,2391,Stichopus herrmanni,155,NA
2002,10,Stichopus herrmanni,355,NA
2002,10,Stichopus herrmanni,330,NA
2002,142,Stichopus herrmanni,335,NA
2002,142,Stichopus herrmanni,260,NA
2002,145,Stichopus herrmanni,390,NA
2002,145,Stichopus herrmanni,275,NA
2002,531,Stichopus herrmanni,NA,1650
2002,2027,Stichopus herrmanni,NA,3400
2002,537,Stichopus herrmanni,NA,2150
2002,2028,Stichopus herrmanni,NA,2200
2002,403,Stichopus herrmanni,NA,1340
2002,403,Stichopus herrmanni,NA,1820
2002,398,Stichopus herrmanni,NA,1170
2002,398,Stichopus herrmanni,NA,1190
2002,398,Stichopus herrmanni,NA,1190
2002,398,Stichopus herrmanni,NA,1220
2002,391,Stichopus herrmanni,NA,2320
2002,391,Stichopus herrmanni,NA,2640
2002,391,Stichopus herrmanni,NA,1750
2002,391,Stichopus herrmanni,NA,940
2002,391,Stichopus herrmanni,NA,2420
2002,391,Stichopus herrmanni,NA,2570
2002,391,Stichopus herrmanni,NA,2050
2002,2147,Stichopus herrmanni,NA,2050
2002,368,Stichopus herrmanni,NA,1350
2002,368,Stichopus herrmanni,NA,1770
2002,368,Stichopus herrmanni,NA,1570
2002,2159,Stichopus herrmanni,NA,1960
2002,2159,Stichopus herrmanni,NA,2730
2002,2159,Stichopus herrmanni,NA,2430
2002,2135,Stichopus herrmanni,NA,2000
2002,422,Stichopus herrmanni,NA,2375
2002,409,Stichopus herrmanni,NA,625
2002,409,Stichopus herrmanni,NA,1100
2002,409,Stichopus herrmanni,NA,1250
2002,1182,Stichopus herrmanni,NA,650
2002,393,Stichopus herrmanni,NA,2500
2002,393,Stichopus herrmanni,NA,950
2002,393,Stichopus herrmanni,NA,1125
2002,393,Stichopus herrmanni,NA,2125
2002,393,Stichopus herrmanni,NA,1375
2002,410,Stichopus herrmanni,NA,2000
2002,410,Stichopus herrmanni,NA,1800
2002,410,Stichopus herrmanni,NA,1700
2002,410,Stichopus herrmanni,NA,2250
2002,423,Stichopus herrmanni,NA,2125
2002,1139,Stichopus herrmanni,NA,1875
2002,1139,Stichopus herrmanni,NA,3050
2002,1192,Stichopus herrmanni,NA,1425
2002,264,Stichopus herrmanni,310,2500
2002,264,Stichopus herrmanni,255,1050
2002,264,Stichopus herrmanni,355,1800
2002,271,Stichopus herrmanni,430,3500
2002,271,Stichopus herrmanni,330,1900
2002,215,Stichopus herrmanni,320,2000
2002,214,Stichopus herrmanni,320,1900
2002,2290,Stichopus herrmanni,315,2750
2002,2290,Stichopus herrmanni,290,1375
2002,190,Stichopus herrmanni,330,3200
2002,196,Stichopus herrmanni,320,1650
2002,196,Stichopus herrmanni,360,1750
2002,181,Stichopus herrmanni,330,1675
2002,181,Stichopus herrmanni,365,1650
2002,2355,Stichopus herrmanni,310,180
2002,600,Stichopus herrmanni,370,1775
2002,600,Stichopus herrmanni,320,1750
2002,166,Stichopus herrmanni,305,1250
2002,119,Stichopus herrmanni,350,2625
2002,111,Stichopus herrmanni,395,3375
2002,2396,Stichopus herrmanni,360,3125
2002,33,Stichopus herrmanni,385,2750
2002,33,Stichopus herrmanni,390,2600
2002,33,Stichopus herrmanni,330,NA
2002,34,Stichopus herrmanni,370,2280
2002,34,Stichopus herrmanni,380,2250
2002,72,Stichopus herrmanni,335,1800
2002,72,Stichopus herrmanni,285,150
2002,88,Stichopus herrmanni,280,1250
2002,88,Stichopus herrmanni,282,1000
2002,131,Stichopus herrmanni,290,1100
2002,135,Stichopus herrmanni,330,NA
2002,135,Stichopus herrmanni,336,1620
2002,135,Stichopus herrmanni,NA,1775
2002,135,Stichopus herrmanni,410,2125
2002,135,Stichopus herrmanni,340,1750
2002,135,Stichopus herrmanni,380,2000
2002,135,Stichopus herrmanni,420,2025
2002,125,Stichopus herrmanni,270,1375
2002,125,Stichopus herrmanni,360,2250
2002,125,Stichopus herrmanni,390,2375
2002,125,Stichopus herrmanni,290,1250
2002,125,Stichopus herrmanni,390,1750
2002,113,Stichopus herrmanni,230,750
2002,95,Stichopus herrmanni,450,3375
2002,112,Stichopus herrmanni,185,330
2002,112,Stichopus herrmanni,280,1400
2002,112,Stichopus herrmanni,370,1250
2002,112,Stichopus herrmanni,290,1275
2002,112,Stichopus herrmanni,350,1650
2002,112,Stichopus herrmanni,350,1375
2002,112,Stichopus herrmanni,270,1375
2002,112,Stichopus herrmanni,272,900
2002,112,Stichopus herrmanni,400,1625
2002,82,Stichopus herrmanni,255,1125
2002,82,Stichopus herrmanni,335,2000
2002,82,Stichopus herrmanni,320,1200
2002,82,Stichopus herrmanni,335,1625
2002,82,Stichopus herrmanni,355,1875
2002,82,Stichopus herrmanni,380,1800
2002,82,Stichopus herrmanni,355,2500
2002,82,Stichopus herrmanni,305,1200
2002,82,Stichopus herrmanni,360,1875
2002,1623,Stichopus herrmanni,275,1125
2002,1612,Stichopus herrmanni,410,2000
2002,1612,Stichopus herrmanni,350,1625
2002,1612,Stichopus herrmanni,330,2125
2002,1612,Stichopus herrmanni,330,2125
2002,1612,Stichopus herrmanni,285,1375
2002,2405,Stichopus herrmanni,275,1025
2002,559,Thelenota ananas,NA,2245
2002,559,Thelenota ananas,NA,2125
2002,559,Thelenota ananas,NA,2375
2002,2007,Thelenota ananas,NA,2200
2002,564,Thelenota ananas,NA,1850
2002,2002,Thelenota ananas,NA,3000
2002,2002,Thelenota ananas,NA,2375
2002,563,Thelenota ananas,NA,3100
2002,558,Thelenota ananas,NA,1875
2002,546,Thelenota ananas,310,2125
2002,547,Thelenota ananas,385,2550
2002,547,Thelenota ananas,300,1600
2002,360,Thelenota ananas,350,5000
2002,255,Thelenota ananas,425,4755
2002,152,Thelenota ananas,335,NA
2002,91,Thelenota ananas,315,NA
2002,51,Thelenota ananas,345,NA
2002,549,Thelenota ananas,NA,1400
2002,549,Thelenota ananas,NA,550
2002,552,Thelenota ananas,NA,2500
2002,552,Thelenota ananas,NA,2125
2002,552,Thelenota ananas,NA,2150
2002,2013,Thelenota ananas,NA,3300
2002,2013,Thelenota ananas,NA,2750
2002,540,Thelenota ananas,NA,1800
2002,1334,Thelenota ananas,410,3500
2002,237,Thelenota ananas,360,2250
2002,2268,Thelenota ananas,345,2750
2002,2268,Thelenota ananas,290,2250
2002,199,Thelenota ananas,320,3000
2002,199,Thelenota ananas,360,3000
2002,199,Thelenota ananas,315,2900
2002,199,Thelenota ananas,320,3250
2002,215,Thelenota ananas,310,1750
2002,2290,Thelenota ananas,370,3500
2002,2290,Thelenota ananas,320,2375
2002,190,Thelenota ananas,395,3500
2002,190,Thelenota ananas,340,3625
2002,196,Thelenota ananas,395,2500
2002,26,Thelenota ananas,340,2500
2002,26,Thelenota ananas,320,2125
2002,2396,Thelenota ananas,NA,1750
2002,2,Thelenota ananas,390,4100
2002,2,Thelenota ananas,420,4375
2002,2025,Thelenota anax,NA,2750
2002,2277,Thelenota anax,480,NA
2002,91,Thelenota anax,340,NA
2002,87,Thelenota anax,450,NA
2002,65,Thelenota anax,430,NA
2002,77,Thelenota anax,500,NA
2002,6,Thelenota anax,370,NA
2002,11,Thelenota anax,520,NA
2002,537,Thelenota anax,NA,3200
2002,2028,Thelenota anax,NA,4800
2002,2010,Thelenota anax,NA,1650
2002,550,Thelenota anax,NA,2950
2002,552,Thelenota anax,NA,3200
2002,552,Thelenota anax,NA,1025
2002,275,Thelenota anax,390,3500
2002,264,Thelenota anax,320,1625
2002,2226,Thelenota anax,440,5500
2002,2226,Thelenota anax,560,7000
2002,269,Thelenota anax,480,5500
2002,271,Thelenota anax,420,4625
2002,215,Thelenota anax,320,2880
2002,181,Thelenota anax,410,4000
2002,181,Thelenota anax,400,5500
2002,2325,Thelenota anax,382,1900
2002,2404,Thelenota anax,265,2200
2002,80,Thelenota anax,350,3125
2002,81,Thelenota anax,490,NA
2002,81,Thelenota anax,450,NA
2002,79,Thelenota anax,445,4500
2002,79,Thelenota anax,370,3500
2002,79,Thelenota anax,400,3625
2002,79,Thelenota anax,355,NA
2002,79,Thelenota anax,460,5000
2002,123,Thelenota anax,450,5500
2002,119,Thelenota anax,349,3125
2002,2338,Thelenota anax,380,3375
2002,371,Holothuria fuscogilva,280,2300
2002,211,Holothuria fuscogilva,285,NA
2002,211,Holothuria fuscogilva,290,NA
2002,87,Holothuria fuscogilva,265,NA
2002,51,Holothuria fuscogilva,310,NA
2002,65,Holothuria fuscogilva,300,NA
2002,77,Holothuria fuscogilva,310,NA
2002,77,Holothuria fuscogilva,255,NA
2002,158,Holothuria fuscogilva,320,NA
2002,158,Holothuria fuscogilva,295,NA
2002,179,Holothuria fuscogilva,300,NA
2002,2391,Holothuria fuscogilva,275,NA
2002,2391,Holothuria fuscogilva,320,NA
2002,2391,Holothuria fuscogilva,280,NA
2002,2391,Holothuria fuscogilva,320,NA
2002,2391,Holothuria fuscogilva,310,NA
2002,2024,Holothuria fuscogilva,NA,2200
2002,537,Holothuria fuscogilva,NA,3800
2002,537,Holothuria fuscogilva,NA,3300
2002,537,Holothuria fuscogilva,NA,3050
2002,274,Holothuria fuscogilva,240,3000
2002,274,Holothuria fuscogilva,315,2400
2002,274,Holothuria fuscogilva,345,2750
2002,274,Holothuria fuscogilva,310,3200
2002,274,Holothuria fuscogilva,295,2875
2002,274,Holothuria fuscogilva,220,1375
2002,274,Holothuria fuscogilva,280,2875
2002,274,Holothuria fuscogilva,245,2000
2002,2226,Holothuria fuscogilva,300,3150
2002,2226,Holothuria fuscogilva,310,3750
2002,269,Holothuria fuscogilva,275,3250
2002,269,Holothuria fuscogilva,280,3125
2002,269,Holothuria fuscogilva,265,2625
2002,269,Holothuria fuscogilva,280,3050
2002,269,Holothuria fuscogilva,285,1750
2002,181,Holothuria fuscogilva,240,1950
2002,1467,Holothuria fuscogilva,270,3125
2002,1467,Holothuria fuscogilva,284,2250
2002,1469,Holothuria fuscogilva,265,2130
2002,2404,Holothuria fuscogilva,250,2000
2002,80,Holothuria fuscogilva,355,4150
2002,79,Holothuria fuscogilva,268,2250
2002,79,Holothuria fuscogilva,265,3300
2002,123,Holothuria fuscogilva,290,2625
2002,123,Holothuria fuscogilva,255,2250
2002,119,Holothuria fuscogilva,206,1500
2002,2389,Holothuria fuscogilva,284,2625
2002,2394,Holothuria fuscogilva,285,2000
2002,2396,Holothuria fuscogilva,260,3125
2002,2396,Holothuria fuscogilva,290,2500
2002,2411,Holothuria fuscogilva,270,3375
2002,2411,Holothuria fuscogilva,380,2150
2002,14,Holothuria fuscogilva,255,2775
2002,559,Holothuria fuscopunctata,NA,2625
2002,2015,Holothuria fuscopunctata,330,2125
2002,547,Holothuria fuscopunctata,395,2800
2002,255,Holothuria fuscopunctata,245,990
2002,2237,Holothuria fuscopunctata,370,NA
2002,2237,Holothuria fuscopunctata,340,NA
2002,234,Holothuria fuscopunctata,345,NA
2002,234,Holothuria fuscopunctata,420,NA
2002,211,Holothuria fuscopunctata,370,NA
2002,1427,Holothuria fuscopunctata,260,NA
2002,1427,Holothuria fuscopunctata,360,NA
2002,102,Holothuria fuscopunctata,360,NA
2002,87,Holothuria fuscopunctata,275,NA
2002,87,Holothuria fuscopunctata,270,NA
2002,2350,Holothuria fuscopunctata,320,NA
2002,54,Holothuria fuscopunctata,350,NA
2002,64,Holothuria fuscopunctata,285,NA
2002,64,Holothuria fuscopunctata,295,NA
2002,64,Holothuria fuscopunctata,310,NA
2002,64,Holothuria fuscopunctata,355,NA
2002,64,Holothuria fuscopunctata,325,NA
2002,51,Holothuria fuscopunctata,250,NA
2002,51,Holothuria fuscopunctata,240,NA
2002,51,Holothuria fuscopunctata,310,NA
2002,51,Holothuria fuscopunctata,320,NA
2002,77,Holothuria fuscopunctata,345,NA
2002,77,Holothuria fuscopunctata,325,NA
2002,77,Holothuria fuscopunctata,380,NA
2002,77,Holothuria fuscopunctata,370,NA
2002,77,Holothuria fuscopunctata,270,NA
2002,158,Holothuria fuscopunctata,450,NA
2002,2282,Holothuria fuscopunctata,450,NA
2002,122,Holothuria fuscopunctata,210,NA
2002,11,Holothuria fuscopunctata,365,NA
2002,11,Holothuria fuscopunctata,345,NA
2002,2027,Holothuria fuscopunctata,NA,4200
2002,2024,Holothuria fuscopunctata,NA,2100
2002,2028,Holothuria fuscopunctata,NA,2900
2002,274,Holothuria fuscopunctata,390,2500
2002,274,Holothuria fuscopunctata,355,2350
2002,269,Holothuria fuscopunctata,345,3125
2002,2280,Holothuria fuscopunctata,310,1650
2002,2280,Holothuria fuscopunctata,290,1700
2002,2280,Holothuria fuscopunctata,330,2150
2002,196,Holothuria fuscopunctata,325,2750
2002,182,Holothuria fuscopunctata,345,2500
2002,181,Holothuria fuscopunctata,380,2150
2002,1467,Holothuria fuscopunctata,160,320
2002,1467,Holothuria fuscopunctata,291,1450
2002,1467,Holothuria fuscopunctata,326,1650
2002,2325,Holothuria fuscopunctata,285,1500
2002,2404,Holothuria fuscopunctata,279,1500
2002,2404,Holothuria fuscopunctata,318,1875
2002,2404,Holothuria fuscopunctata,270,1400
2002,26,Holothuria fuscopunctata,348,1800
2002,26,Holothuria fuscopunctata,314,1600
2002,2362,Holothuria fuscopunctata,300,2150
2002,2362,Holothuria fuscopunctata,310,2500
2002,2362,Holothuria fuscopunctata,290,1900
2002,2355,Holothuria fuscopunctata,215,800
2002,80,Holothuria fuscopunctata,335,1875
2002,80,Holothuria fuscopunctata,340,2375
2002,80,Holothuria fuscopunctata,305,1275
2002,80,Holothuria fuscopunctata,365,2275
2002,80,Holothuria fuscopunctata,280,1375
2002,80,Holothuria fuscopunctata,370,2400
2002,80,Holothuria fuscopunctata,355,1500
2002,80,Holothuria fuscopunctata,330,1900
2002,80,Holothuria fuscopunctata,330,2375
2002,80,Holothuria fuscopunctata,355,2275
2002,81,Holothuria fuscopunctata,360,1875
2002,79,Holothuria fuscopunctata,380,NA
2002,79,Holothuria fuscopunctata,170,275
2002,119,Holothuria fuscopunctata,168,380
2002,2332,Holothuria fuscopunctata,300,2000
2002,2332,Holothuria fuscopunctata,335,1900
2002,2332,Holothuria fuscopunctata,334,2000
2002,2332,Holothuria fuscopunctata,305,1875
2002,2332,Holothuria fuscopunctata,349,2375
2002,111,Holothuria fuscopunctata,235,625
2002,111,Holothuria fuscopunctata,160,NA
2002,2338,Holothuria fuscopunctata,350,1875
2002,2389,Holothuria fuscopunctata,274,2000
2002,2394,Holothuria fuscopunctata,314,145
2002,2394,Holothuria fuscopunctata,219,800
2002,2394,Holothuria fuscopunctata,281,1375
2002,2394,Holothuria fuscopunctata,300,1250
2002,2394,Holothuria fuscopunctata,270,1625
2002,2394,Holothuria fuscopunctata,265,1000
2002,2394,Holothuria fuscopunctata,275,1375
2002,2394,Holothuria fuscopunctata,310,1900
2002,2394,Holothuria fuscopunctata,315,1500
2002,2394,Holothuria fuscopunctata,290,1500
2002,2394,Holothuria fuscopunctata,340,1450
2002,2396,Holothuria fuscopunctata,241,1300
2002,2396,Holothuria fuscopunctata,305,1900
2002,1581,Holothuria fuscopunctata,290,1800
2002,1581,Holothuria fuscopunctata,315,2000
2002,72,Holothuria fuscopunctata,300,1900
2002,377,Stichopus vastus,230,1050
2002,339,Stichopus vastus,280,900
2002,348,Stichopus vastus,370,1250
2002,348,Stichopus vastus,320,1125
2002,348,Stichopus vastus,310,1500
2002,348,Stichopus vastus,325,1025
2002,340,Stichopus vastus,265,1250
2002,340,Stichopus vastus,315,1120
2002,340,Stichopus vastus,355,1800
2002,340,Stichopus vastus,335,1400
2002,340,Stichopus vastus,360,1850
2002,340,Stichopus vastus,340,1500
2002,340,Stichopus vastus,290,1200
2002,340,Stichopus vastus,340,1375
2002,330,Stichopus vastus,205,500
2002,290,Stichopus vastus,255,770
2002,283,Stichopus vastus,330,1320
2002,40,Stichopus vastus,370,NA
2002,40,Stichopus vastus,365,NA
2002,40,Stichopus vastus,280,NA
2002,40,Stichopus vastus,320,NA
2002,1547,Stichopus vastus,215,NA
2002,1547,Stichopus vastus,200,NA
2002,1547,Stichopus vastus,160,NA
2002,103,Stichopus vastus,270,NA
2002,103,Stichopus vastus,265,NA
2002,101,Stichopus vastus,265,NA
2002,105,Stichopus vastus,265,NA
2002,105,Stichopus vastus,260,NA
2002,145,Stichopus vastus,350,NA
2002,145,Stichopus vastus,370,NA
2002,404,Stichopus vastus,NA,1230
2002,403,Stichopus vastus,NA,1400
2002,403,Stichopus vastus,NA,750
2002,403,Stichopus vastus,NA,1450
2002,403,Stichopus vastus,NA,1220
2002,403,Stichopus vastus,NA,1150
2002,398,Stichopus vastus,NA,1350
2002,398,Stichopus vastus,NA,850
2002,391,Stichopus vastus,NA,1260
2002,2147,Stichopus vastus,NA,1740
2002,1155,Stichopus vastus,NA,1800
2002,378,Stichopus vastus,NA,1470
2002,1209,Stichopus vastus,NA,1620
2002,1193,Stichopus vastus,NA,1950
2002,1194,Stichopus vastus,NA,1890
2002,1200,Stichopus vastus,NA,1120
2002,1224,Stichopus vastus,NA,1950
2002,1210,Stichopus vastus,NA,1560
2002,399,Stichopus vastus,NA,650
2002,2104,Stichopus vastus,NA,1125
2002,264,Stichopus vastus,NA,1000
2002,181,Stichopus vastus,360,1750
2002,600,Stichopus vastus,315,1375
2002,600,Stichopus vastus,300,1275
2002,166,Stichopus vastus,285,1625
2002,1544,Stichopus vastus,320,1875
2002,135,Stichopus vastus,358,1900
2002,135,Stichopus vastus,300,1700
2002,135,Stichopus vastus,350,1900
2002,125,Stichopus vastus,380,2125
2002,125,Stichopus vastus,230,850
2002,125,Stichopus vastus,295,1250
2002,125,Stichopus vastus,280,1375
2002,125,Stichopus vastus,370,1500
2002,125,Stichopus vastus,360,2250
2002,125,Stichopus vastus,275,1375
2002,125,Stichopus vastus,355,2000
2002,125,Stichopus vastus,330,1375
2002,125,Stichopus vastus,395,1625
2002,113,Stichopus vastus,295,1000
2002,95,Stichopus vastus,225,575
2002,58,Stichopus vastus,350,1400
2002,58,Stichopus vastus,215,425
2002,58,Stichopus vastus,330,1375
2002,1623,Stichopus vastus,285,1250
2002,1623,Stichopus vastus,275,1125
2002,1623,Stichopus vastus,265,875
2002,1623,Stichopus vastus,287,1000
2002,1612,Stichopus vastus,290,1375
2002,2317,Stichopus vastus,280,1375
2002,266,Bohadschia marmorata,235,NA
2002,77,Bohadschia marmorata,250,NA
2002,46,Holothuria lessoni,285,NA
2002,1134,Holothuria lessoni,282,1680
2002,58,Holothuria lessoni,370,2175
2002,1624,Holothuria lessoni,340,2150
2005,9002,Actinopyga echinites,148,455
2005,9002,Actinopyga echinites,196,905
2005,9002,Actinopyga echinites,205,805
2005,9002,Actinopyga echinites,245,1120
2005,9002,Actinopyga echinites,250,940
2005,2249,Actinopyga echinites,280,905
2005,265,Actinopyga miliaris,230,1700
2005,1486,Actinopyga miliaris,240,1450
2005,1486,Actinopyga miliaris,250,1475
2005,2394,Actinopyga miliaris,250,1800
2005,1334,Actinopyga miliaris,260,1715
2005,21,Actinopyga miliaris,280,NA
2005,97,Actinopyga miliaris,280,1835
2005,1486,Actinopyga miliaris,285,1500
2005,1486,Actinopyga miliaris,285,1385
2005,550,Actinopyga miliaris,320,3255
2005,21,Bohadschia argus,145,NA
2005,2336,Bohadschia argus,170,540
2005,97,Bohadschia argus,180,420
2005,2336,Bohadschia argus,200,925
2005,133,Bohadschia argus,205,580
2005,133,Bohadschia argus,210,715
2005,540,Bohadschia argus,210,1235
2005,103,Bohadschia argus,220,785
2005,423,Bohadschia argus,220,1490
2005,215,Bohadschia argus,225,1555
2005,214,Bohadschia argus,245,670
2005,136,Bohadschia argus,250,1300
2005,401,Bohadschia argus,260,1580
2005,2404,Bohadschia argus,260,1525
2005,2404,Bohadschia argus,270,1600
2005,547,Bohadschia argus,275,2000
2005,2389,Bohadschia argus,275,1535
2005,401,Bohadschia argus,280,1680
2005,133,Bohadschia argus,290,1565
2005,1334,Bohadschia argus,290,NA
2005,103,Bohadschia argus,490,1770
2005,1467,Pearsonothuria graeffei,200,445
2005,136,Pearsonothuria graeffei,210,450
2005,136,Pearsonothuria graeffei,230,470
2005,93,Pearsonothuria graeffei,235,575
2005,102,Pearsonothuria graeffei,235,450
2005,93,Pearsonothuria graeffei,240,455
2005,102,Pearsonothuria graeffei,240,775
2005,133,Pearsonothuria graeffei,240,1615
2005,1467,Pearsonothuria graeffei,250,555
2005,102,Pearsonothuria graeffei,280,875
2005,265,Pearsonothuria graeffei,285,1265
2005,2387,Pearsonothuria graeffei,285,580
2005,536,Pearsonothuria graeffei,300,910
2005,2010,Pearsonothuria graeffei,310,710
2005,2013,Pearsonothuria graeffei,330,1025
2005,539,Pearsonothuria graeffei,370,1370
2005,2337,Holothuria atra,80,50
2005,1178,Holothuria atra,85,65
2005,2337,Holothuria atra,90,95
2005,1178,Holothuria atra,100,79
2005,1387,Holothuria atra,100,75
2005,1178,Holothuria atra,105,120
2005,2337,Holothuria atra,105,105
2005,2337,Holothuria atra,105,80
2005,1024,Holothuria atra,110,120
2005,1328,Holothuria atra,110,90
2005,2269,Holothuria atra,110,85
2005,2348,Holothuria atra,110,125
2005,1328,Holothuria atra,115,95
2005,1178,Holothuria atra,120,95
2005,1181,Holothuria atra,120,135
2005,1478,Holothuria atra,120,150
2005,2287,Holothuria atra,120,105
2005,2290,Holothuria atra,125,100
2005,2336,Holothuria atra,125,115
2005,2336,Holothuria atra,125,130
2005,2606,Holothuria atra,125,143
2005,1025,Holothuria atra,130,195
2005,1178,Holothuria atra,130,120
2005,1328,Holothuria atra,130,120
2005,2336,Holothuria atra,130,150
2005,2348,Holothuria atra,130,160
2005,220,Holothuria atra,135,200
2005,1478,Holothuria atra,135,200
2005,2269,Holothuria atra,135,150
2005,2269,Holothuria atra,135,165
2005,1025,Holothuria atra,140,205
2005,1181,Holothuria atra,140,200
2005,1387,Holothuria atra,140,160
2005,2336,Holothuria atra,140,200
2005,1025,Holothuria atra,145,175
2005,1328,Holothuria atra,145,135
2005,2269,Holothuria atra,145,205
2005,9003,Holothuria atra,145,155
2005,2240,Holothuria atra,150,190
2005,2269,Holothuria atra,150,160
2005,2400,Holothuria atra,150,75
2005,1486,Holothuria atra,155,215
2005,540,Holothuria atra,160,335
2005,1368,Holothuria atra,160,130
2005,2255,Holothuria atra,160,185
2005,9001,Holothuria atra,160,225
2005,211,Holothuria atra,165,220
2005,2343,Holothuria atra,165,240
2005,272,Holothuria atra,170,300
2005,2249,Holothuria atra,170,230
2005,2336,Holothuria atra,170,230
2005,2606,Holothuria atra,170,245
2005,1328,Holothuria atra,175,240
2005,21,Holothuria atra,180,NA
2005,21,Holothuria atra,180,NA
2005,238,Holothuria atra,180,170
2005,1182,Holothuria atra,185,335
2005,2249,Holothuria atra,185,235
2005,2269,Holothuria atra,185,490
2005,2290,Holothuria atra,185,170
2005,2332,Holothuria atra,185,365
2005,238,Holothuria atra,190,245
2005,2159,Holothuria atra,195,340
2005,9001,Holothuria atra,195,410
2005,2345,Holothuria atra,205,300
2005,97,Holothuria atra,210,600
2005,2269,Holothuria atra,210,470
2005,2269,Holothuria atra,210,685
2005,272,Holothuria atra,215,380
2005,272,Holothuria atra,220,380
2005,549,Holothuria atra,220,505
2005,2159,Holothuria atra,220,460
2005,2290,Holothuria atra,235,360
2005,102,Holothuria atra,240,870
2005,136,Holothuria atra,270,730
2005,136,Holothuria atra,280,1200
2005,2014,Holothuria atra,280,935
2005,2014,Holothuria atra,300,1250
2005,97,Holothuria atra,305,1250
2005,2290,Holothuria atra,315,780
2005,102,Holothuria atra,325,885
2005,102,Holothuria atra,325,1470
2005,2002,Holothuria atra,330,1550
2005,102,Holothuria atra,345,1235
2005,136,Holothuria atra,360,1400
2005,1486,Holothuria atra,360,1745
2005,2002,Holothuria atra,375,1655
2005,2002,Holothuria atra,400,1600
2005,2002,Holothuria atra,415,1685
2005,2337,Holothuria coluber,210,220
2005,2337,Holothuria coluber,320,310
2005,107,Holothuria edulis,60,25
2005,103,Holothuria edulis,85,55
2005,2640,Holothuria edulis,90,50
2005,238,Holothuria edulis,95,60
2005,265,Holothuria edulis,95,65
2005,103,Holothuria edulis,105,60
2005,238,Holothuria edulis,105,45
2005,248,Holothuria edulis,105,105
2005,264,Holothuria edulis,105,75
2005,272,Holothuria edulis,105,95
2005,2159,Holothuria edulis,105,60
2005,2240,Holothuria edulis,105,45
2005,9001,Holothuria edulis,108,75
2005,26,Holothuria edulis,110,70
2005,238,Holothuria edulis,110,35
2005,238,Holothuria edulis,110,70
2005,238,Holothuria edulis,110,45
2005,398,Holothuria edulis,110,60
2005,423,Holothuria edulis,110,90
2005,103,Holothuria edulis,115,70
2005,238,Holothuria edulis,115,95
2005,238,Holothuria edulis,115,65
2005,238,Holothuria edulis,115,115
2005,238,Holothuria edulis,115,55
2005,107,Holothuria edulis,120,100
2005,122,Holothuria edulis,120,140
2005,136,Holothuria edulis,120,90
2005,219,Holothuria edulis,120,120
2005,238,Holothuria edulis,120,130
2005,238,Holothuria edulis,120,85
2005,255,Holothuria edulis,120,65
2005,423,Holothuria edulis,120,115
2005,423,Holothuria edulis,120,90
2005,2133,Holothuria edulis,120,65
2005,101,Holothuria edulis,125,96
2005,136,Holothuria edulis,125,110
2005,136,Holothuria edulis,125,120
2005,190,Holothuria edulis,125,105
2005,238,Holothuria edulis,125,130
2005,248,Holothuria edulis,125,135
2005,423,Holothuria edulis,125,110
2005,423,Holothuria edulis,125,155
2005,1486,Holothuria edulis,125,95
2005,101,Holothuria edulis,130,130
2005,136,Holothuria edulis,130,115
2005,238,Holothuria edulis,130,90
2005,255,Holothuria edulis,130,125
2005,423,Holothuria edulis,130,160
2005,537,Holothuria edulis,130,125
2005,2240,Holothuria edulis,130,80
2005,398,Holothuria edulis,134,140
2005,248,Holothuria edulis,135,110
2005,255,Holothuria edulis,135,125
2005,272,Holothuria edulis,135,110
2005,1395,Holothuria edulis,135,170
2005,103,Holothuria edulis,140,115
2005,133,Holothuria edulis,140,110
2005,133,Holothuria edulis,140,140
2005,238,Holothuria edulis,140,85
2005,238,Holothuria edulis,140,160
2005,238,Holothuria edulis,140,85
2005,238,Holothuria edulis,140,190
2005,248,Holothuria edulis,140,135
2005,248,Holothuria edulis,140,120
2005,264,Holothuria edulis,140,150
2005,423,Holothuria edulis,140,105
2005,1334,Holothuria edulis,140,85
2005,97,Holothuria edulis,145,140
2005,101,Holothuria edulis,145,NA
2005,101,Holothuria edulis,145,NA
2005,133,Holothuria edulis,145,120
2005,248,Holothuria edulis,145,230
2005,264,Holothuria edulis,145,135
